year,origin_location_code,asylum_location_code,population
2001,GEO,DEU,479
2001,GEO,DNK,40
2001,GEO,EGY,10
2001,GEO,ESP,86
2001,GEO,FIN,19
2001,GEO,FRA,678
2001,GEO,HUN,59
2001,GEO,IRL,7
2001,GEO,ITA,30
2001,GEO,MDA,24
2001,GEO,NLD,1190
2001,GEO,NOR,44
2001,GEO,POL,17
2001,GEO,RUS,14837
2001,GEO,SVK,16
2001,GEO,SWE,43
2001,GEO,UKR,3150
2001,GEO,USA,1217
2001,GHA,ARG,8
2001,GHA,AUS,56
2001,GHA,AUT,34
2001,GHA,BEL,34
2001,GHA,BGR,15
2001,GHA,BRA,5
2001,GHA,CAF,5
2001,GHA,CAN,623
2001,GHA,CHE,33
2001,GHA,CIV,78
2001,GHA,CZE,26
2001,GHA,DEU,59
2001,GHA,DNK,7
2001,GHA,ESP,5
2001,GHA,FIN,25
2001,GHA,FRA,1604
2001,GHA,GBR,1845
2001,GHA,GIN,5
2001,GHA,GRC,13
2001,GHA,HUN,12
2001,GHA,IRL,5
2001,GHA,ISR,6
2001,GHA,ITA,5
2001,GHA,MAR,5
2001,GHA,NGA,261
2001,GHA,NIC,15
2001,GHA,NLD,78
2001,GHA,NOR,6
2001,GHA,SEN,31
2001,GHA,SVK,15
2001,GHA,SWE,23
2001,GHA,SYR,5
2001,GHA,TGO,33624
2001,GHA,USA,208
2001,GHA,ZAF,410
2001,GHA,ZWE,18
2001,GIN,ARG,12
2001,GIN,AUS,5
2001,GIN,AUT,8
2001,GIN,BEL,64
2001,GIN,BEN,27
2001,GIN,BFA,14
2001,GIN,BGR,5
2001,GIN,BLR,15
2001,GIN,BRA,5
2001,GIN,CAN,701
2001,GIN,CHE,737
2001,GIN,CIV,48
2001,GIN,COG,27
2001,GIN,CZE,15
2001,GIN,DEU,132
2001,GIN,DNK,5
2001,GIN,DZA,17
2001,GIN,ESP,16
2001,GIN,FRA,548
2001,GIN,HUN,5
2001,GIN,MAR,5
2001,GIN,MRT,7
2001,GIN,NGA,36
2001,GIN,NLD,2897
2001,GIN,PRT,5
2001,GIN,SEN,29
2001,GIN,SWE,8
2001,GIN,USA,1347
2001,GMB,CAF,15
2001,GMB,CAN,30
2001,GMB,DEU,10
2001,GMB,DNK,27
2001,GMB,ESP,11
2001,GMB,FIN,5
2001,GMB,FRA,88
2001,GMB,GBR,150
2001,GMB,ITA,12
2001,GMB,NLD,14
2001,GMB,SEN,144
2001,GMB,SWE,9
2001,GMB,USA,663
2001,GMB,ZAF,5
2001,GNB,AGO,5
2001,GNB,BEL,14
2001,GNB,BEN,15
2001,GNB,BRA,19
2001,GNB,CAN,5
2001,GNB,CHE,56
2001,GNB,DEU,29
2001,GNB,ESP,5
2001,GNB,FRA,1700
2001,GNB,GAB,15
2001,GNB,NER,18
2001,GNB,NLD,63
2001,GNB,PAK,5
2001,GNB,PRT,15
2001,GNB,SEN,1818
2001,GNB,USA,18
2001,GNQ,BEN,33
2001,GNQ,CAN,5
2001,GNQ,ESP,343
2001,GNQ,FRA,50
2001,GNQ,GAB,174
2001,GNQ,MAR,6
2001,GNQ,NGA,36
2001,GNQ,USA,5
2001,GRC,AUS,5
2001,GRC,CAN,113
2001,GRC,USA,19
2001,GRC,YEM,5
2001,GRD,CAN,228
2001,GTM,BEL,10
2001,GTM,BLZ,438
2001,GTM,CAN,890
2001,GTM,CRI,148
2001,GTM,CUB,15
2001,GTM,DNK,10
2001,GTM,FRA,42
2001,GTM,MEX,38107
2001,GTM,SWE,25
2001,GTM,USA,102129
2001,GTM,VEN,15
2001,GUY,CAN,329
2001,GUY,USA,85
2001,HKG,CAN,12
2001,HKG,USA,11
2001,HND,BLZ,150
2001,HND,CAN,457
2001,HND,ESP,5
2001,HND,GTM,21
2001,HND,MEX,99
2001,HND,NLD,5
2001,HND,SWE,6
2001,HND,USA,1353
2001,HRV,AUS,5179
2001,HRV,AUT,26
2001,HRV,BEL,32
2001,HRV,BIH,23607
2001,HRV,BRA,18
2001,HRV,CAN,4175
2001,HRV,CHE,295
2001,HRV,CHL,5
2001,HRV,CYP,5
2001,HRV,CZE,5
2001,HRV,DEU,44
2001,HRV,DNK,116
2001,HRV,FIN,155
2001,HRV,FRA,116
2001,HRV,GBR,50
2001,HRV,HUN,33
2001,HRV,IRL,18
2001,HRV,ISL,23
2001,HRV,ITA,5
2001,HRV,NLD,1484
2001,HRV,NOR,1373
2001,HRV,PAN,15
2001,HRV,PRT,6
2001,HRV,SRB,734992
2001,HRV,SWE,2883
2001,HRV,USA,5943
2001,HRV,ZAF,8
2001,HTI,ARG,37
2001,HTI,BEL,18
2001,HTI,CAN,740
2001,HTI,CHE,5
2001,HTI,COL,24
2001,HTI,CUB,21
2001,HTI,FRA,2814
2001,HTI,GTM,15
2001,HTI,HND,24
2001,HTI,MEX,42
2001,HTI,NLD,5
2001,HTI,PAN,21
2001,HTI,SWE,5
2001,HTI,USA,26941
2001,HTI,VEN,18
2001,HUN,AUS,5
2001,HUN,BEL,518
2001,HUN,CAN,4393
2001,HUN,CHE,137
2001,HUN,COL,87
2001,HUN,DEU,5
2001,HUN,FIN,5
2001,HUN,FRA,156
2001,HUN,GRC,39
2001,HUN,MAR,22
2001,HUN,NLD,35
2001,HUN,PER,30
2001,HUN,SWE,16
2001,HUN,USA,134
2001,IDN,AUS,2544
2001,IDN,AUT,5
2001,IDN,CAN,163
2001,IDN,DEU,5
2001,IDN,DNK,13
2001,IDN,FRA,12
2001,IDN,GRC,6
2001,IDN,MYS,331
2001,IDN,NLD,71
2001,IDN,NOR,83
2001,IDN,PNG,9882
2001,IDN,SWE,5
2001,IDN,USA,5565
2001,IND,ARG,37
2001,IND,AUS,1002
2001,IND,AUT,6
2001,IND,BEL,38
2001,IND,BGR,5
2001,IND,BIH,15
2001,IND,CAN,5090
2001,IND,CHE,255
2001,IND,CYP,7
2001,IND,CZE,170
2001,IND,DEU,714
2001,IND,DNK,114
2001,IND,ECU,11
2001,IND,ESP,5
2001,IND,FIN,11
2001,IND,FRA,330
2001,IND,GBR,1145
2001,IND,GRC,41
2001,IND,GTM,27
2001,IND,HKG,33
2001,IND,HUN,73
2001,IND,JOR,66
2001,IND,JPN,7
2001,IND,LTU,15
2001,IND,NLD,75
2001,IND,NOR,13
2001,IND,NZL,5
2001,IND,PAK,5
2001,IND,SEN,10
2001,IND,SVK,355
2001,IND,SWE,111
2001,IND,USA,11232
2001,IND,ZAF,734
2001,IRL,CAN,5
2001,IRN,AFG,15
2001,IRN,ARE,15
2001,IRN,ARG,34
2001,IRN,ARM,15
2001,IRN,AUS,2817
2001,IRN,AUT,1251
2001,IRN,AZE,465
2001,IRN,BEL,486
2001,IRN,BGD,81
2001,IRN,BGR,355
2001,IRN,BIH,123
2001,IRN,BLR,15
2001,IRN,BRA,20
2001,IRN,CAN,8358
2001,IRN,CHE,3551
2001,IRN,CHN,30
2001,IRN,CIV,57
2001,IRN,COL,63
2001,IRN,CUB,36
2001,IRN,CYP,781
2001,IRN,CZE,40
2001,IRN,DEU,2462
2001,IRN,DNK,2115
2001,IRN,ECU,8
2001,IRN,ESP,146
2001,IRN,FIN,2550
2001,IRN,FRA,3974
2001,IRN,GBR,4115
2001,IRN,GRC,547
2001,IRN,HKG,15
2001,IRN,HND,15
2001,IRN,HRV,46
2001,IRN,HUN,54
2001,IRN,IDN,60
2001,IRN,IND,285
2001,IRN,IRL,33
2001,IRN,IRQ,70856
2001,IRN,ISL,5
2001,IRN,ISR,12
2001,IRN,ITA,538
2001,IRN,JPN,100
2001,IRN,KGZ,18
2001,IRN,KHM,15
2001,IRN,KOR,15
2001,IRN,LBN,24
2001,IRN,LTU,18
2001,IRN,MAR,6
2001,IRN,MDA,15
2001,IRN,MEX,93
2001,IRN,MYS,24
2001,IRN,NLD,13589
2001,IRN,NOR,3673
2001,IRN,NZL,341
2001,IRN,PAK,663
2001,IRN,PAN,15
2001,IRN,PER,111
2001,IRN,PHL,74
2001,IRN,POL,16
2001,IRN,ROU,168
2001,IRN,SRB,5
2001,IRN,SVK,28
2001,IRN,SVN,186
2001,IRN,SWE,6791
2001,IRN,SYR,77
2001,IRN,TCD,5
2001,IRN,THA,57
2001,IRN,TJK,15
2001,IRN,TUN,18
2001,IRN,TUR,13590
2001,IRN,UKR,84
2001,IRN,USA,22657
2001,IRN,ZAF,31
2001,IRQ,AFG,15
2001,IRQ,ALB,21
2001,IRQ,ARE,261
2001,IRQ,ARG,18
2001,IRQ,ARM,15
2001,IRQ,AUS,11389
2001,IRQ,AUT,1769
2001,IRQ,AZE,213
2001,IRQ,BEL,456
2001,IRQ,BEN,15
2001,IRQ,BGR,2071
2001,IRQ,BIH,27
2001,IRQ,BLR,21
2001,IRQ,BRA,87
2001,IRQ,CAN,6437
2001,IRQ,CHE,9125
2001,IRQ,CHL,9
2001,IRQ,COL,15
2001,IRQ,CUB,15
2001,IRQ,CYP,120
2001,IRQ,CZE,178
2001,IRQ,DEU,5454
2001,IRQ,DNK,13838
2001,IRQ,DZA,9
2001,IRQ,ECU,40
2001,IRQ,EGY,196
2001,IRQ,ESP,331
2001,IRQ,FIN,1922
2001,IRQ,FRA,3258
2001,IRQ,GBR,11955
2001,IRQ,GRC,3332
2001,IRQ,HKG,15
2001,IRQ,HRV,18
2001,IRQ,HUN,551
2001,IRQ,IDN,2190
2001,IRQ,IND,72
2001,IRQ,IRL,134
2001,IRQ,IRN,1158000
2001,IRQ,ISL,6
2001,IRQ,ISR,6
2001,IRQ,ITA,1138
2001,IRQ,JOR,16539
2001,IRQ,JPN,12
2001,IRQ,KAZ,6
2001,IRQ,KEN,5
2001,IRQ,KHM,15
2001,IRQ,KOR,15
2001,IRQ,KWT,39927
2001,IRQ,LBN,7688
2001,IRQ,LBR,15
2001,IRQ,LBY,92
2001,IRQ,LKA,90
2001,IRQ,LTU,24
2001,IRQ,MAR,28
2001,IRQ,MDA,60
2001,IRQ,MEX,69
2001,IRQ,MLT,32
2001,IRQ,MYS,33
2001,IRQ,NLD,37410
2001,IRQ,NOR,8151
2001,IRQ,NPL,15
2001,IRQ,NZL,826
2001,IRQ,PAK,694
2001,IRQ,PER,15
2001,IRQ,PHL,87
2001,IRQ,POL,37
2001,IRQ,PRT,5
2001,IRQ,QAT,18
2001,IRQ,ROU,626
2001,IRQ,RUS,17
2001,IRQ,SAU,15342
2001,IRQ,SRB,5
2001,IRQ,SVK,446
2001,IRQ,SVN,34
2001,IRQ,SWE,25889
2001,IRQ,SYR,5032
2001,IRQ,THA,134
2001,IRQ,TJK,15
2001,IRQ,TUN,38
2001,IRQ,TUR,4572
2001,IRQ,UKR,195
2001,IRQ,USA,19790
2001,IRQ,UZB,15
2001,IRQ,YEM,1092
2001,IRQ,ZAF,33
2001,ISR,AUS,26
2001,ISR,BEL,24
2001,ISR,CAN,738
2001,ISR,CHE,27
2001,ISR,DEU,7
2001,ISR,FIN,5
2001,ISR,IND,15
2001,ISR,NLD,39
2001,ISR,PER,7
2001,ISR,SWE,21
2001,ISR,USA,101
2001,ITA,AUS,11
2001,ITA,CAN,36
2001,ITA,CHE,10
2001,ITA,SWE,7
2001,ITA,USA,8
2001,JAM,CAN,229
2001,JAM,USA,89
2001,JOR,ARE,18
2001,JOR,AUS,102
2001,JOR,AUT,7
2001,JOR,BEL,12
2001,JOR,CAN,233
2001,JOR,CHE,78
2001,JOR,CYP,17
2001,JOR,DEU,28
2001,JOR,DNK,66
2001,JOR,EGY,10
2001,JOR,ESP,6
2001,JOR,FIN,15
2001,JOR,IRL,5
2001,JOR,LBN,94
2001,JOR,NLD,41
2001,JOR,NOR,5
2001,JOR,SDN,5
2001,JOR,SWE,106
2001,JOR,SYR,18
2001,JOR,TUR,5
2001,JOR,UKR,15
2001,JOR,USA,569
2001,JOR,YEM,10
2001,JPN,AUS,5
2001,JPN,CAN,5
2001,JPN,USA,18
2001,KAZ,ARG,84
2001,KAZ,AUS,37
2001,KAZ,CAN,729
2001,KAZ,CHE,104
2001,KAZ,CZE,196
2001,KAZ,DEU,68
2001,KAZ,DNK,20
2001,KAZ,ESP,5
2001,KAZ,FIN,9
2001,KAZ,FRA,132
2001,KAZ,IRL,15
2001,KAZ,ITA,5
2001,KAZ,NLD,356
2001,KAZ,NOR,57
2001,KAZ,RUS,477
2001,KAZ,SWE,97
2001,KAZ,UKR,51
2001,KAZ,USA,1403
2001,KEN,AUS,106
2001,KEN,BEL,12
2001,KEN,BWA,27
2001,KEN,CAN,579
2001,KEN,CHE,60
2001,KEN,DEU,25
2001,KEN,DNK,24
2001,KEN,ESP,5
2001,KEN,ETH,15
2001,KEN,FRA,12
2001,KEN,GBR,1170
2001,KEN,IRL,14
2001,KEN,MOZ,5
2001,KEN,NLD,45
2001,KEN,NOR,66
2001,KEN,SWE,59
2001,KEN,TUR,72
2001,KEN,UGA,369
2001,KEN,USA,780
2001,KEN,ZAF,543
2001,KEN,ZWE,15
2001,KGZ,ARG,5
2001,KGZ,AUS,24
2001,KGZ,AUT,15
2001,KGZ,CAN,121
2001,KGZ,CHE,27
2001,KGZ,CYP,7
2001,KGZ,CZE,74
2001,KGZ,DEU,44
2001,KGZ,DNK,5
2001,KGZ,ESP,5
2001,KGZ,FRA,20
2001,KGZ,MDA,24
2001,KGZ,NLD,111
2001,KGZ,RUS,89
2001,KGZ,SWE,7
2001,KGZ,USA,546
2001,KHM,AUS,174
2001,KHM,AUT,42
2001,KHM,BEL,156
2001,KHM,CAN,106
2001,KHM,CHE,1581
2001,KHM,CIV,102
2001,KHM,DNK,11
2001,KHM,FRA,33282
2001,KHM,GAB,15
2001,KHM,GRC,8
2001,KHM,ITA,6
2001,KHM,JPN,620
2001,KHM,MAR,6
2001,KHM,NLD,45
2001,KHM,NZL,9
2001,KHM,SVK,5
2001,KHM,THA,282
2001,KHM,USA,749
2001,KHM,VNM,18026
2001,KOR,AUS,176
2001,KOR,CAN,336
2001,KOR,NLD,5
2001,KOR,SWE,8
2001,KOR,USA,29
2001,KWT,AUS,435
2001,KWT,BEL,10
2001,KWT,CAN,183
2001,KWT,CHE,12
2001,KWT,DNK,10
2001,KWT,EGY,30
2001,KWT,NLD,25
2001,KWT,NZL,25
2001,KWT,SWE,5
2001,KWT,USA,133
2001,LAO,ARG,1321
2001,LAO,AUS,21
2001,LAO,AUT,21
2001,LAO,BEL,124
2001,LAO,CHE,476
2001,LAO,DEU,5
2001,LAO,FRA,18584
2001,LAO,JPN,600
2001,LAO,NOR,9
2001,LAO,NZL,62
2001,LAO,POL,9
2001,LAO,SWE,84
2001,LAO,THA,107
2001,LAO,USA,2130
2001,LBN,ARG,5
2001,LBN,AUS,677
2001,LBN,AUT,37
2001,LBN,BEL,52
2001,LBN,BGR,46
2001,LBN,BRA,19
2001,LBN,CAN,1213
2001,LBN,CHE,290
2001,LBN,CYP,65
2001,LBN,DEU,344
2001,LBN,DNK,258
2001,LBN,FIN,23
2001,LBN,FRA,148
2001,LBN,GBR,1130
2001,LBN,GRC,28
2001,LBN,HUN,5
2001,LBN,ISR,3909
2001,LBN,ITA,31
2001,LBN,LBR,36
2001,LBN,NLD,475
2001,LBN,NOR,52
2001,LBN,POL,17
2001,LBN,SWE,1201
2001,LBN,USA,900
2001,LBR,AGO,18
2001,LBR,ARG,71
2001,LBR,AUS,108
2001,LBR,AUT,18
2001,LBR,BEL,70
2001,LBR,BFA,29
2001,LBR,BGR,9
2001,LBR,BRA,262
2001,LBR,CAF,40
2001,LBR,CAN,213
2001,LBR,CHE,69
2001,LBR,CHL,5
2001,LBR,CIV,372522
2001,LBR,CMR,132
2001,LBR,COD,48
2001,LBR,COG,15
2001,LBR,COL,15
2001,LBR,CZE,5
2001,LBR,DEU,45
2001,LBR,DNK,18
2001,LBR,DZA,7
2001,LBR,EGY,145
2001,LBR,ESP,58
2001,LBR,FIN,31
2001,LBR,FRA,302
2001,LBR,GAB,57
2001,LBR,GBR,280
2001,LBR,GHA,28036
2001,LBR,GIN,194404
2001,LBR,GMB,131
2001,LBR,GNB,84
2001,LBR,GRC,14
2001,LBR,HUN,7
2001,LBR,IND,15
2001,LBR,IRL,9
2001,LBR,ISR,54
2001,LBR,ITA,14
2001,LBR,KEN,24
2001,LBR,LBN,54
2001,LBR,MAR,39
2001,LBR,MDG,5
2001,LBR,MEX,21
2001,LBR,MLI,439
2001,LBR,MOZ,8
2001,LBR,MRT,27
2001,LBR,NAM,141
2001,LBR,NER,24
2001,LBR,NGA,4740
2001,LBR,NLD,1520
2001,LBR,NOR,6
2001,LBR,NZL,6
2001,LBR,PAK,11
2001,LBR,PAN,15
2001,LBR,PHL,5
2001,LBR,POL,9
2001,LBR,PRT,64
2001,LBR,SEN,1341
2001,LBR,SLE,10771
2001,LBR,SVK,5
2001,LBR,SWE,37
2001,LBR,SWZ,138
2001,LBR,TCD,23
2001,LBR,USA,15974
2001,LBR,ZAF,322
2001,LBR,ZWE,153
2001,LBY,ARE,45
2001,LBY,AUS,10
2001,LBY,CAN,281
2001,LBY,CHE,1036
2001,LBY,DEU,74
2001,LBY,DNK,44
2001,LBY,DZA,12
2001,LBY,EGY,34
2001,LBY,FIN,21
2001,LBY,GRC,8
2001,LBY,HUN,5
2001,LBY,IRL,86
2001,LBY,MAR,9
2001,LBY,MLT,8
2001,LBY,NLD,163
2001,LBY,NOR,16
2001,LBY,NZL,6
2001,LBY,PAK,16
2001,LBY,SWE,20
2001,LBY,SYR,5
2001,LBY,TUR,5
2001,LBY,USA,73
2001,LBY,YEM,15
2001,LCA,CAN,75
2001,LKA,ARG,41
2001,LKA,AUS,2207
2001,LKA,AUT,11
2001,LKA,AZE,24
2001,LKA,BEL,24
2001,LKA,BGR,15
2001,LKA,BLR,15
2001,LKA,BRA,5
2001,LKA,CAN,16203
2001,LKA,CHE,20303
2001,LKA,CIV,18
2001,LKA,CYP,32
2001,LKA,CZE,31
2001,LKA,DEU,547
2001,LKA,DNK,764
2001,LKA,ECU,12
2001,LKA,ESP,12
2001,LKA,FIN,86
2001,LKA,FRA,31548
2001,LKA,GBR,11760
2001,LKA,GRC,44
2001,LKA,GTM,27
2001,LKA,HKG,318
2001,LKA,HRV,15
2001,LKA,HUN,11
2001,LKA,IDN,75
2001,LKA,IND,64061
2001,LKA,IRL,5
2001,LKA,ITA,40
2001,LKA,JOR,132
2001,LKA,KHM,33
2001,LKA,LTU,15
2001,LKA,MEX,78
2001,LKA,MLT,12
2001,LKA,NGA,72
2001,LKA,NLD,3235
2001,LKA,NOR,1531
2001,LKA,NPL,24
2001,LKA,NZL,122
2001,LKA,PAK,7
2001,LKA,PHL,80
2001,LKA,POL,68
2001,LKA,PRT,5
2001,LKA,SEN,13
2001,LKA,SVK,22
2001,LKA,SWE,208
2001,LKA,SWZ,69
2001,LKA,THA,182
2001,LKA,TUR,13
2001,LKA,UGA,15
2001,LKA,UKR,30
2001,LKA,USA,1776
2001,LKA,ZAF,7
2001,LSO,CAN,6
2001,LTU,AUS,20
2001,LTU,BEL,62
2001,LTU,CAN,124
2001,LTU,CHE,39
2001,LTU,CZE,16
2001,LTU,DEU,23
2001,LTU,FRA,26
2001,LTU,MAR,6
2001,LTU,NLD,26
2001,LTU,RUS,12
2001,LTU,SWE,14
2001,LTU,URY,15
2001,LTU,USA,163
2001,LVA,AUS,27
2001,LVA,BEL,34
2001,LVA,CAN,93
2001,LVA,DEU,5
2001,LVA,FRA,80
2001,LVA,IRL,6
2001,LVA,NLD,17
2001,LVA,RUS,23
2001,LVA,SWE,18
2001,LVA,USA,542
2001,MAC,BRA,5
2001,MAC,USA,5
2001,MAR,AUS,12
2001,MAR,BEL,30
2001,MAR,BRA,5
2001,MAR,CAN,118
2001,MAR,CHE,81
2001,MAR,DEU,108
2001,MAR,DNK,6
2001,MAR,DZA,10
2001,MAR,ESP,48
2001,MAR,FRA,182
2001,MAR,GRC,10
2001,MAR,ITA,5
2001,MAR,JOR,15
2001,MAR,MLT,7
2001,MAR,NLD,50
2001,MAR,NOR,7
2001,MAR,SWE,49
2001,MAR,SYR,5
2001,MAR,USA,29
2001,MAR,ZAF,12
2001,MDA,AUS,36
2001,MDA,AUT,5
2001,MDA,BGR,5
2001,MDA,CAN,301
2001,MDA,CHE,171
2001,MDA,CYP,5
2001,MDA,CZE,1791
2001,MDA,DEU,94
2001,MDA,DNK,33
2001,MDA,ESP,7
2001,MDA,FRA,172
2001,MDA,HUN,6
2001,MDA,IRL,18
2001,MDA,ITA,6
2001,MDA,NLD,56
2001,MDA,NOR,28
2001,MDA,RUS,74
2001,MDA,SVK,15
2001,MDA,SWE,5
2001,MDA,USA,3252
2001,MDG,CAN,7
2001,MDG,FRA,58
2001,MDG,USA,5
2001,MEX,AUS,7
2001,MEX,CAN,2769
2001,MEX,USA,21289
2001,MKD,ALB,105
2001,MKD,AUS,153
2001,MKD,AUT,9
2001,MKD,BIH,900
2001,MKD,CAN,129
2001,MKD,CHE,2317
2001,MKD,CZE,61
2001,MKD,DEU,517
2001,MKD,DNK,67
2001,MKD,FIN,9
2001,MKD,FRA,120
2001,MKD,HRV,156
2001,MKD,HUN,19
2001,MKD,ITA,23
2001,MKD,JOR,15
2001,MKD,LIE,41
2001,MKD,NLD,193
2001,MKD,NOR,41
2001,MKD,SRB,32902
2001,MKD,SVK,5
2001,MKD,SVN,40
2001,MKD,SWE,297
2001,MKD,USA,306
2001,MLI,ARG,10
2001,MLI,BFA,5
2001,MLI,CAF,60
2001,MLI,CAN,92
2001,MLI,CHE,230
2001,MLI,DEU,11
2001,MLI,DZA,100
2001,MLI,FRA,216
2001,MLI,GAB,31
2001,MLI,MRT,3500
2001,MLI,NLD,25
2001,MLI,SEN,5
2001,MLI,SWE,5
2001,MLI,USA,84
2001,MLI,ZAF,116
2001,MLT,CAN,12
2001,MMR,AUS,918
2001,MMR,BEL,10
2001,MMR,BGD,66338
2001,MMR,CAN,371
2001,MMR,CHE,10
2001,MMR,DEU,40
2001,MMR,DNK,74
2001,MMR,ESP,5
2001,MMR,FIN,101
2001,MMR,FRA,130
2001,MMR,GRC,9
2001,MMR,IND,2679
2001,MMR,JPN,290
2001,MMR,KOR,51
2001,MMR,MYS,5357
2001,MMR,NLD,223
2001,MMR,NOR,63
2001,MMR,NZL,345
2001,MMR,PAK,66
2001,MMR,SWE,38
2001,MMR,THA,331114
2001,MMR,USA,5733
2001,MNG,AUS,76
2001,MNG,AUT,8
2001,MNG,CAN,34
2001,MNG,CHE,64
2001,MNG,CZE,141
2001,MNG,DEU,64
2001,MNG,DNK,37
2001,MNG,HKG,15
2001,MNG,HUN,5
2001,MNG,NLD,483
2001,MNG,NZL,5
2001,MNG,USA,23
2001,MOZ,CAN,5
2001,MOZ,ESP,5
2001,MOZ,FRA,22
2001,MOZ,NLD,5
2001,MOZ,NOR,5
2001,MOZ,PRT,14
2001,MOZ,ZAF,12
2001,MRT,AUS,5
2001,MRT,BEL,66
2001,MRT,CAN,62
2001,MRT,CHE,149
2001,MRT,CIV,15
2001,MRT,COG,19
2001,MRT,DEU,35
2001,MRT,DNK,7
2001,MRT,ESP,23
2001,MRT,FRA,3602
2001,MRT,GAB,92
2001,MRT,MAR,22
2001,MRT,MLI,18461
2001,MRT,NLD,366
2001,MRT,SEN,60240
2001,MRT,SWE,5
2001,MRT,USA,3572
2001,MUS,AUS,5
2001,MUS,CAN,10
2001,MUS,FRA,12
2001,MUS,USA,6
2001,MUS,ZWE,72
2001,MWI,CAN,23
2001,MWI,NLD,5
2001,MWI,SWE,5
2001,MWI,USA,5
2001,MYS,AUS,114
2001,MYS,CAN,227
2001,MYS,NZL,5
2001,MYS,SWE,6
2001,MYS,USA,37
2001,NAM,BWA,6897
2001,NAM,CAN,12
2001,NAM,DNK,7
2001,NAM,NGA,105
2001,NER,AUS,8
2001,NER,CAN,28
2001,NER,CHE,21
2001,NER,DEU,25
2001,NER,FIN,5
2001,NER,FRA,20
2001,NER,GAB,5
2001,NER,MAR,5
2001,NER,NLD,280
2001,NER,NOR,6
2001,NER,USA,514
2001,NGA,ARG,51
2001,NGA,AUS,148
2001,NGA,AUT,50
2001,NGA,BEL,10
2001,NGA,BEN,837
2001,NGA,BFA,7
2001,NGA,BGR,54
2001,NGA,BLR,15
2001,NGA,BLZ,18
2001,NGA,BRA,40
2001,NGA,CAF,15
2001,NGA,CAN,2027
2001,NGA,CHE,568
2001,NGA,CHL,5
2001,NGA,CIV,72
2001,NGA,CYP,7
2001,NGA,CZE,58
2001,NGA,DEU,255
2001,NGA,DNK,24
2001,NGA,DZA,100
2001,NGA,ESP,45
2001,NGA,FIN,14
2001,NGA,FRA,326
2001,NGA,GAB,99
2001,NGA,GBR,1620
2001,NGA,GHA,22
2001,NGA,GIN,5
2001,NGA,GNB,27
2001,NGA,GRC,40
2001,NGA,HRV,15
2001,NGA,HUN,76
2001,NGA,IRL,90
2001,NGA,ISR,5
2001,NGA,ITA,21
2001,NGA,LBN,88
2001,NGA,MAR,221
2001,NGA,MLI,86
2001,NGA,NLD,491
2001,NGA,NOR,7
2001,NGA,PAK,16
2001,NGA,PAN,27
2001,NGA,PRT,9
2001,NGA,ROU,5
2001,NGA,SEN,879
2001,NGA,SVK,24
2001,NGA,SWE,35
2001,NGA,TCD,5
2001,NGA,TGO,24
2001,NGA,TUR,5
2001,NGA,USA,2748
2001,NGA,ZAF,740
2001,NIC,ARG,8
2001,NIC,BLZ,200
2001,NIC,CAN,274
2001,NIC,COL,237
2001,NIC,CRI,2636
2001,NIC,GTM,1509
2001,NIC,MEX,81
2001,NIC,NLD,5
2001,NIC,PAN,536
2001,NIC,SLV,168
2001,NIC,SWE,12
2001,NIC,USA,13677
2001,NIC,VEN,15
2001,NLD,CAN,10
2001,NLD,NLD,77
2001,NLD,USA,5
2001,NPL,AUS,226
2001,NPL,CAN,87
2001,NPL,CHE,45
2001,NPL,DEU,107
2001,NPL,DNK,10
2001,NPL,NLD,20
2001,NPL,NOR,9
2001,NPL,SVK,9
2001,NPL,USA,367
2001,NZL,USA,5
2001,OMN,CAN,5
2001,OMN,USA,5
2001,PAK,ARG,45
2001,PAK,AUS,799
2001,PAK,AUT,26
2001,PAK,AZE,27
2001,PAK,BEL,156
2001,PAK,BGR,27
2001,PAK,BIH,30
2001,PAK,BLR,27
2001,PAK,BRA,24
2001,PAK,CAN,8728
2001,PAK,CHE,1251
2001,PAK,CYP,147
2001,PAK,CZE,18
2001,PAK,DEU,592
2001,PAK,DNK,130
2001,PAK,ECU,25
2001,PAK,ESP,30
2001,PAK,EST,15
2001,PAK,FIN,26
2001,PAK,FRA,290
2001,PAK,GBR,2120
2001,PAK,GRC,282
2001,PAK,HKG,1038
2001,PAK,HRV,24
2001,PAK,HUN,46
2001,PAK,IRL,7
2001,PAK,ITA,56
2001,PAK,JOR,24
2001,PAK,JPN,59
2001,PAK,KHM,15
2001,PAK,KOR,18
2001,PAK,LTU,15
2001,PAK,LVA,15
2001,PAK,MAR,5
2001,PAK,MDG,5
2001,PAK,MEX,15
2001,PAK,MLT,5
2001,PAK,NLD,436
2001,PAK,NOR,219
2001,PAK,OMN,15
2001,PAK,POL,7
2001,PAK,ROU,5
2001,PAK,SEN,5
2001,PAK,SVK,112
2001,PAK,SVN,14
2001,PAK,SWE,111
2001,PAK,SYR,5
2001,PAK,UGA,18
2001,PAK,USA,3956
2001,PAK,ZAF,1177
2001,PAK,ZWE,15
2001,PAN,CAN,53
2001,PAN,SWE,11
2001,PAN,USA,44
2001,PER,ARG,994
2001,PER,AUS,135
2001,PER,BEL,50
2001,PER,BGR,5
2001,PER,BOL,769
2001,PER,BRA,53
2001,PER,CAN,1717
2001,PER,CHE,103
2001,PER,CHL,421
2001,PER,COL,48
2001,PER,CRI,255
2001,PER,DNK,30
2001,PER,ECU,8
